index	promptID	pairID	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label
699	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a lime from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
700	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a melon from a vendors table.	a	b	c	d	e	neutral
701	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a melon from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
702	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit seaplane.	a	b	c	d	e	neutral
703	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit seaplane.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
704	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit yacht.	a	b	c	d	e	neutral
705	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit yacht.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
706	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit cruiser.	a	b	c	d	e	neutral
707	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit cruiser.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
708	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit ship.	a	b	c	d	e	neutral
709	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit ship.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
710	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit van.	a	b	c	d	e	neutral
711	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit van.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
712	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit helicopter.	a	b	c	d	e	neutral
713	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit helicopter.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
714	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit airship.	a	b	c	d	e	neutral
715	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit airship.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
716	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit bus.	a	b	c	d	e	neutral
717	a	b	d	e	f	g	h	Three people are sleeping in a mass-transit bus.	Three people are sleeping in a mass-transit vehicle.	a	b	c	d	e	entailment
718	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys jam from a street vendor.	a	b	c	d	e	neutral
719	a	b	d	e	f	g	h	A man buys jam from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
720	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys broth from a street vendor.	a	b	c	d	e	neutral
721	a	b	d	e	f	g	h	A man buys broth from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
722	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys bread from a street vendor.	a	b	c	d	e	neutral
723	a	b	d	e	f	g	h	A man buys bread from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
724	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys rye from a street vendor.	a	b	c	d	e	neutral
725	a	b	d	e	f	g	h	A man buys rye from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
726	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys falafel from a street vendor.	a	b	c	d	e	neutral
727	a	b	d	e	f	g	h	A man buys falafel from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
728	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys sushi from a street vendor.	a	b	c	d	e	neutral
729	a	b	d	e	f	g	h	A man buys sushi from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
730	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys fondue from a street vendor.	a	b	c	d	e	neutral
731	a	b	d	e	f	g	h	A man buys fondue from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
732	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys spaghetti from a street vendor.	a	b	c	d	e	neutral
733	a	b	d	e	f	g	h	A man buys spaghetti from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
734	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys salsa from a street vendor.	a	b	c	d	e	neutral
735	a	b	d	e	f	g	h	A man buys salsa from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
736	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys cereal from a street vendor.	a	b	c	d	e	neutral
737	a	b	d	e	f	g	h	A man buys cereal from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
738	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys salad from a street vendor.	a	b	c	d	e	neutral
739	a	b	d	e	f	g	h	A man buys salad from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
740	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys casserole from a street vendor.	a	b	c	d	e	neutral
741	a	b	d	e	f	g	h	A man buys casserole from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
742	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys naan from a street vendor.	a	b	c	d	e	neutral
743	a	b	d	e	f	g	h	A man buys naan from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
744	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys eggs from a street vendor.	a	b	c	d	e	neutral
745	a	b	d	e	f	g	h	A man buys eggs from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
746	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys licorice from a street vendor.	a	b	c	d	e	neutral
747	a	b	d	e	f	g	h	A man buys licorice from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
748	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys meatloaf from a street vendor.	a	b	c	d	e	neutral
749	a	b	d	e	f	g	h	A man buys meatloaf from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
750	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys stew from a street vendor.	a	b	c	d	e	neutral
751	a	b	d	e	f	g	h	A man buys stew from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
752	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys curry from a street vendor.	a	b	c	d	e	neutral
753	a	b	d	e	f	g	h	A man buys curry from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
754	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys popcorn from a street vendor.	a	b	c	d	e	neutral
755	a	b	d	e	f	g	h	A man buys popcorn from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
756	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys rice from a street vendor.	a	b	c	d	e	neutral
757	a	b	d	e	f	g	h	A man buys rice from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
758	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys breakfast from a street vendor.	a	b	c	d	e	neutral
759	a	b	d	e	f	g	h	A man buys breakfast from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
760	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys corn from a street vendor.	a	b	c	d	e	neutral
761	a	b	d	e	f	g	h	A man buys corn from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
762	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys oatmeal from a street vendor.	a	b	c	d	e	neutral
763	a	b	d	e	f	g	h	A man buys oatmeal from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
764	a	b	d	e	f	g	h	A man buys food from a street vendor.	A man buys pasta from a street vendor.	a	b	c	d	e	neutral
765	a	b	d	e	f	g	h	A man buys pasta from a street vendor.	A man buys food from a street vendor.	a	b	c	d	e	entailment
766	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an tuba up to his mouth.	a	b	c	d	e	neutral
767	a	b	d	e	f	g	h	A man wearing a red hat is holding an tuba up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
768	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an bass up to his mouth.	a	b	c	d	e	neutral
769	a	b	d	e	f	g	h	A man wearing a red hat is holding an bass up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
770	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an accordion up to his mouth.	a	b	c	d	e	neutral
771	a	b	d	e	f	g	h	A man wearing a red hat is holding an accordion up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
772	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an harmonica up to his mouth.	a	b	c	d	e	neutral
773	a	b	d	e	f	g	h	A man wearing a red hat is holding an harmonica up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
774	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an harpsichord up to his mouth.	a	b	c	d	e	neutral
775	a	b	d	e	f	g	h	A man wearing a red hat is holding an harpsichord up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
776	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an baritone up to his mouth.	a	b	c	d	e	neutral
777	a	b	d	e	f	g	h	A man wearing a red hat is holding an baritone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
778	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an cymbal up to his mouth.	a	b	c	d	e	neutral
779	a	b	d	e	f	g	h	A man wearing a red hat is holding an cymbal up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
780	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an bagpipe up to his mouth.	a	b	c	d	e	neutral
781	a	b	d	e	f	g	h	A man wearing a red hat is holding an bagpipe up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
782	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an sousaphone up to his mouth.	a	b	c	d	e	neutral
783	a	b	d	e	f	g	h	A man wearing a red hat is holding an sousaphone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
784	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an oboe up to his mouth.	a	b	c	d	e	neutral
785	a	b	d	e	f	g	h	A man wearing a red hat is holding an oboe up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
786	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an mandolin up to his mouth.	a	b	c	d	e	neutral
787	a	b	d	e	f	g	h	A man wearing a red hat is holding an mandolin up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
788	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an bongo up to his mouth.	a	b	c	d	e	neutral
789	a	b	d	e	f	g	h	A man wearing a red hat is holding an bongo up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
790	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an flute up to his mouth.	a	b	c	d	e	neutral
791	a	b	d	e	f	g	h	A man wearing a red hat is holding an flute up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
792	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an sitar up to his mouth.	a	b	c	d	e	neutral
793	a	b	d	e	f	g	h	A man wearing a red hat is holding an sitar up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
794	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an saxophone up to his mouth.	a	b	c	d	e	neutral
795	a	b	d	e	f	g	h	A man wearing a red hat is holding an saxophone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
796	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an violin up to his mouth.	a	b	c	d	e	neutral
797	a	b	d	e	f	g	h	A man wearing a red hat is holding an violin up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
798	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an drum up to his mouth.	a	b	c	d	e	neutral
799	a	b	d	e	f	g	h	A man wearing a red hat is holding an drum up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
800	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an woodwind up to his mouth.	a	b	c	d	e	neutral
801	a	b	d	e	f	g	h	A man wearing a red hat is holding an woodwind up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
802	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an piccolo up to his mouth.	a	b	c	d	e	neutral
803	a	b	d	e	f	g	h	A man wearing a red hat is holding an piccolo up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
804	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an piano up to his mouth.	a	b	c	d	e	neutral
805	a	b	d	e	f	g	h	A man wearing a red hat is holding an piano up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
806	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an banjo up to his mouth.	a	b	c	d	e	neutral
807	a	b	d	e	f	g	h	A man wearing a red hat is holding an banjo up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
808	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an clarinet up to his mouth.	a	b	c	d	e	neutral
809	a	b	d	e	f	g	h	A man wearing a red hat is holding an clarinet up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
810	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an viola up to his mouth.	a	b	c	d	e	neutral
811	a	b	d	e	f	g	h	A man wearing a red hat is holding an viola up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
812	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an xylophone up to his mouth.	a	b	c	d	e	neutral
813	a	b	d	e	f	g	h	A man wearing a red hat is holding an xylophone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
814	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an ukulele up to his mouth.	a	b	c	d	e	neutral
815	a	b	d	e	f	g	h	A man wearing a red hat is holding an ukulele up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
816	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an cornet up to his mouth.	a	b	c	d	e	neutral
817	a	b	d	e	f	g	h	A man wearing a red hat is holding an cornet up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
818	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an tambourine up to his mouth.	a	b	c	d	e	neutral
819	a	b	d	e	f	g	h	A man wearing a red hat is holding an tambourine up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
820	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an horn up to his mouth.	a	b	c	d	e	neutral
821	a	b	d	e	f	g	h	A man wearing a red hat is holding an horn up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
822	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an snare up to his mouth.	a	b	c	d	e	neutral
823	a	b	d	e	f	g	h	A man wearing a red hat is holding an snare up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
824	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an kazoo up to his mouth.	a	b	c	d	e	neutral
825	a	b	d	e	f	g	h	A man wearing a red hat is holding an kazoo up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
826	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an trombone up to his mouth.	a	b	c	d	e	neutral
827	a	b	d	e	f	g	h	A man wearing a red hat is holding an trombone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
828	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an bassoon up to his mouth.	a	b	c	d	e	neutral
829	a	b	d	e	f	g	h	A man wearing a red hat is holding an bassoon up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
830	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an harp up to his mouth.	a	b	c	d	e	neutral
831	a	b	d	e	f	g	h	A man wearing a red hat is holding an harp up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
832	a	b	d	e	f	g	h	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an cello up to his mouth.	a	b	c	d	e	neutral
833	a	b	d	e	f	g	h	A man wearing a red hat is holding an cello up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	a	b	c	d	e	entailment
