index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label
185	a	b	c	d	e	f	g	h	Two female ice skaters, one wearing dark blue bent upwards, and the other wearing light blue bent downwards.	Two female ice skaters, one wearing bright blue bent upwards, and the other wearing light blue bent downwards.	a	b	c	d	e	contradiction
186	a	b	c	d	e	f	g	h	Two female ice skaters, one wearing dark blue bent upwards, and the other wearing light blue bent downwards.	Two female ice skaters, one wearing dark blue bent upwards, and the other wearing light blue bent upwards.	a	b	c	d	e	contradiction
187	a	b	c	d	e	f	g	h	A little girl holds onto a pole on a city street.	A large girl holds onto a pole on a city street.	a	b	c	d	e	contradiction
188	a	b	c	d	e	f	g	h	A little girl holds onto a pole on a city street.	A little girl holds onto a pole on a city road.	a	b	c	d	e	entailment
189	a	b	c	d	e	f	g	h	A little girl holds onto a pole on a city street.	A small girl holds onto a pole on a city street.	a	b	c	d	e	entailment
190	a	b	c	d	e	f	g	h	A little girl holds onto a pole on a city street.	A tiny girl holds onto a pole on a city street.	a	b	c	d	e	entailment
191	a	b	c	d	e	f	g	h	A little girl holds onto a pole on a city street.	A little boy holds onto a pole on a city street.	a	b	c	d	e	contradiction
192	a	b	c	d	e	f	g	h	A man looked very small, as he walked along the ancient building.	A man looked very small, as he walked along the old building.	a	b	c	d	e	entailment
193	a	b	c	d	e	f	g	h	A man looked very small, as he walked along the ancient building.	A man looked very small, as he walked along the modern building.	a	b	c	d	e	contradiction
194	a	b	c	d	e	f	g	h	A man looked very small, as he walked along the ancient building.	A man looked very tiny, as he walked along the ancient building.	a	b	c	d	e	entailment
195	a	b	c	d	e	f	g	h	A man looked very small, as he walked along the ancient building.	A man looked very great, as he walked along the ancient building.	a	b	c	d	e	contradiction
196	a	b	c	d	e	f	g	h	A man looked very small, as he walked along the ancient building.	A man looked very little, as he walked along the ancient building.	a	b	c	d	e	entailment
197	a	b	c	d	e	f	g	h	The boy watches his father start the yard work.	The girl watches his father start the yard work.	a	b	c	d	e	contradiction
198	a	b	c	d	e	f	g	h	The boy watches his father start the yard work.	The boy watches his father finish the yard work.	a	b	c	d	e	contradiction
199	a	b	c	d	e	f	g	h	The boy watches his father start the yard work.	The boy watches his father end the yard work.	a	b	c	d	e	contradiction
200	a	b	c	d	e	f	g	h	The boy watches his father start the yard work.	The boy watches his father stop the yard work.	a	b	c	d	e	contradiction
201	a	b	c	d	e	f	g	h	The boy watches his father start the yard work.	The boy watches his mother start the yard work.	a	b	c	d	e	contradiction
202	a	b	c	d	e	f	g	h	The students combined their powers pushing the moon away from the Earth by 6 inches.	The students combined their powers pushing the moon away from the Earth by 8 inches.	a	b	c	d	e	contradiction
203	a	b	c	d	e	f	g	h	The students combined their powers pushing the moon away from the Earth by 6 inches.	The students combined their powers pushing the sun away from the Earth by 6 inches.	a	b	c	d	e	contradiction
204	a	b	c	d	e	f	g	h	The students combined their powers pushing the moon away from the Earth by 6 inches.	The students combined their powers pushing the moon away from the Earth by 9 inches.	a	b	c	d	e	contradiction
205	a	b	c	d	e	f	g	h	The students combined their powers pushing the moon away from the Earth by 6 inches.	The students combined their powers pushing the moon away from the Earth by 4 inches.	a	b	c	d	e	contradiction
206	a	b	c	d	e	f	g	h	The students combined their powers pushing the moon away from the Earth by 6 inches.	The students combined their powers pushing the moon away from the Earth by 12 inches.	a	b	c	d	e	contradiction
207	a	b	c	d	e	f	g	h	The man rides his bicycle up the brick wall.	The man rides his bicycle up the glass wall.	a	b	c	d	e	contradiction
208	a	b	c	d	e	f	g	h	The man rides his bicycle up the brick wall.	The man rides his bicycle up the cement wall.	a	b	c	d	e	contradiction
209	a	b	c	d	e	f	g	h	The man rides his bicycle up the brick wall.	The man rides his bicycle up the bronze wall.	a	b	c	d	e	contradiction
210	a	b	c	d	e	f	g	h	The man rides his bicycle up the brick wall.	The man rides his bicycle up the plastic wall.	a	b	c	d	e	contradiction
211	a	b	c	d	e	f	g	h	There's a brick wall with a garage band in front of it.	There's a bronze wall with a garage band in front of it.	a	b	c	d	e	contradiction
212	a	b	c	d	e	f	g	h	There's a brick wall with a garage band in front of it.	There's a glass wall with a garage band in front of it.	a	b	c	d	e	contradiction
213	a	b	c	d	e	f	g	h	There's a brick wall with a garage band in front of it.	There's a wood wall with a garage band in front of it.	a	b	c	d	e	contradiction
214	a	b	c	d	e	f	g	h	There's a brick wall with a garage band in front of it.	There's a plastic wall with a garage band in front of it.	a	b	c	d	e	contradiction
215	a	b	c	d	e	f	g	h	There's a brick wall with a garage band in front of it.	There's a cement wall with a garage band in front of it.	a	b	c	d	e	contradiction
216	a	b	c	d	e	f	g	h	Two young men in space suits walk towards a camera on the moon, there is no one else around.	Two old men in space suits walk towards a camera on the moon, there is no one else around.	a	b	c	d	e	contradiction
217	a	b	c	d	e	f	g	h	Two young men in space suits walk towards a camera on the moon, there is no one else around.	Two senior men in space suits walk towards a camera on the moon, there is no one else around.	a	b	c	d	e	contradiction
218	a	b	c	d	e	f	g	h	Two young men in space suits walk towards a camera on the moon, there is no one else around.	Two young men in space suits walk towards a camera on the sun, there is no one else around.	a	b	c	d	e	contradiction
219	a	b	c	d	e	f	g	h	A man in orange gives his son a piggyback ride down the street in the daytime.	A man in orange gives his son a piggyback ride down the road in the daytime.	a	b	c	d	e	entailment
220	a	b	c	d	e	f	g	h	A man in orange gives his son a piggyback ride down the street in the daytime.	A man in orange gives his son a piggyback ride up the street in the daytime.	a	b	c	d	e	entailment
221	a	b	c	d	e	f	g	h	A man in orange gives his son a piggyback ride down the street in the daytime.	A man in orange gives his girl a piggyback ride down the street in the daytime.	a	b	c	d	e	contradiction
222	a	b	c	d	e	f	g	h	A man in orange gives his son a piggyback ride down the street in the daytime.	A man in orange gives his son a piggyback ride down the street in the nighttime.	a	b	c	d	e	contradiction
223	a	b	c	d	e	f	g	h	A man in orange gives his son a piggyback ride down the street in the daytime.	A man in orange gives his son a piggyback ride down the street in the night.	a	b	c	d	e	contradiction
224	a	b	c	d	e	f	g	h	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, tomatoes, beans, and many other things.	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, avocados, beans, and many other things.	a	b	c	d	e	neutral
225	a	b	c	d	e	f	g	h	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, tomatoes, beans, and many other things.	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, eggplants, beans, and many other things.	a	b	c	d	e	neutral
226	a	b	c	d	e	f	g	h	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, tomatoes, beans, and many other things.	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, carrots, beans, and many other things.	a	b	c	d	e	neutral
227	a	b	c	d	e	f	g	h	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, tomatoes, beans, and many other things.	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, potatoes, beans, and many other things.	a	b	c	d	e	neutral
228	a	b	c	d	e	f	g	h	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, tomatoes, beans, and many other things.	A woman wearing a patterned dress in an outdoor market sits surrounded by her offerings of onions, eggs, tomatoes, beans, and many familiar things.	a	b	c	d	e	entailment
229	a	b	c	d	e	f	g	h	Man drinking beer	Man drinking whisky	a	b	c	d	e	contradiction
230	a	b	c	d	e	f	g	h	Man drinking beer	Man drinking gin	a	b	c	d	e	contradiction
231	a	b	c	d	e	f	g	h	Man drinking beer	Man drinking tequila	a	b	c	d	e	contradiction
232	a	b	c	d	e	f	g	h	Man drinking beer	Man drinking vodka	a	b	c	d	e	contradiction
233	a	b	c	d	e	f	g	h	Man drinking beer	Man drinking champagne	a	b	c	d	e	contradiction
234	a	b	c	d	e	f	g	h	women taunt mechanics in a garage	women taunt mechanics in a common room	a	b	c	d	e	contradiction
235	a	b	c	d	e	f	g	h	women taunt mechanics in a garage	women taunt mechanics in a lounge	a	b	c	d	e	contradiction
236	a	b	c	d	e	f	g	h	women taunt mechanics in a garage	women taunt mechanics in an office	a	b	c	d	e	contradiction
237	a	b	c	d	e	f	g	h	women taunt mechanics in a garage	women taunt mechanics in a dining room	a	b	c	d	e	contradiction
238	a	b	c	d	e	f	g	h	women taunt mechanics in a garage	women taunt mechanics in a prison cell	a	b	c	d	e	contradiction
239	a	b	c	d	e	f	g	h	Students are using their cellphones in the hallway.	Students are using their cellphones in the classroom.	a	b	c	d	e	contradiction
240	a	b	c	d	e	f	g	h	Students are using their cellphones in the hallway.	Students are using their cellphones in the prison cell.	a	b	c	d	e	contradiction
241	a	b	c	d	e	f	g	h	Students are using their cellphones in the hallway.	Students are using their cellphones in the bedroom.	a	b	c	d	e	contradiction
242	a	b	c	d	e	f	g	h	Students are using their cellphones in the hallway.	Students are using their cellphones in the common room.	a	b	c	d	e	contradiction
243	a	b	c	d	e	f	g	h	Students are using their cellphones in the hallway.	Students are using their cellphones in the courtroom.	a	b	c	d	e	contradiction
244	a	b	c	d	e	f	g	h	group of little men waiting for the game to start	group of large men waiting for the game to start	a	b	c	d	e	contradiction
245	a	b	c	d	e	f	g	h	group of little men waiting for the game to start	group of little men waiting for the game to end	a	b	c	d	e	contradiction
246	a	b	c	d	e	f	g	h	group of little men waiting for the game to start	group of little men waiting for the game to finish	a	b	c	d	e	contradiction
247	a	b	c	d	e	f	g	h	group of little men waiting for the game to start	group of wide men waiting for the game to start	a	b	c	d	e	contradiction
248	a	b	c	d	e	f	g	h	group of little men waiting for the game to start	group of big men waiting for the game to start	a	b	c	d	e	contradiction
249	a	b	c	d	e	f	g	h	A trumpet player is wearing a black jacket and cap.	A piano player is wearing a black jacket and cap.	a	b	c	d	e	contradiction
250	a	b	c	d	e	f	g	h	A trumpet player is wearing a black jacket and cap.	A french horn player is wearing a black jacket and cap.	a	b	c	d	e	contradiction
251	a	b	c	d	e	f	g	h	A trumpet player is wearing a black jacket and cap.	An electric guitar player is wearing a black jacket and cap.	a	b	c	d	e	contradiction
252	a	b	c	d	e	f	g	h	A trumpet player is wearing a black jacket and cap.	A flute player is wearing a black jacket and cap.	a	b	c	d	e	contradiction
253	a	b	c	d	e	f	g	h	A trumpet player is wearing a black jacket and cap.	An instrument player is wearing a black jacket and cap.	a	b	c	d	e	entailment
254	a	b	c	d	e	f	g	h	A little girl is very sad.	A small girl is very sad.	a	b	c	d	e	entailment
255	a	b	c	d	e	f	g	h	A little girl is very sad.	A big girl is very sad.	a	b	c	d	e	contradiction
256	a	b	c	d	e	f	g	h	A little girl is very sad.	A little girl is very miserable.	a	b	c	d	e	entailment
257	a	b	c	d	e	f	g	h	A little girl is very sad.	A little girl is very unhappy.	a	b	c	d	e	entailment
258	a	b	c	d	e	f	g	h	A little girl is very sad.	A tiny girl is very sad.	a	b	c	d	e	entailment
259	a	b	c	d	e	f	g	h	A little girl in a green shirt and pink shorts is running up a grassy hill near a pavilion.	A tiny girl in a green shirt and pink shorts is running up a grassy hill near a pavilion.	a	b	c	d	e	entailment
260	a	b	c	d	e	f	g	h	A little girl in a green shirt and pink shorts is running up a grassy hill near a pavilion.	A little girl in a brown shirt and pink shorts is running up a grassy hill near a pavilion.	a	b	c	d	e	contradiction
261	a	b	c	d	e	f	g	h	A little girl in a green shirt and pink shorts is running up a grassy hill near a pavilion.	A little girl in a green shirt and pink shorts is running up a grassy hill close to a pavilion.	a	b	c	d	e	entailment
262	a	b	c	d	e	f	g	h	A little girl in a green shirt and pink shorts is running up a grassy hill near a pavilion.	A small girl in a green shirt and pink shorts is running up a grassy hill near a pavilion.	a	b	c	d	e	entailment
263	a	b	c	d	e	f	g	h	a man wearing a red coat is outside with his hand over his head to block out the sun.	a man wearing a brown coat is outside with his hand over his head to block out the sun.	a	b	c	d	e	contradiction
264	a	b	c	d	e	f	g	h	a man wearing a red coat is outside with his hand over his head to block out the sun.	a man wearing a red coat is outside with his hand over his head to block out the moon.	a	b	c	d	e	contradiction
265	a	b	c	d	e	f	g	h	a man wearing a red coat is outside with his hand over his head to block out the sun.	a man wearing a black coat is outside with his hand over his head to block out the sun.	a	b	c	d	e	contradiction
266	a	b	c	d	e	f	g	h	a man wearing a red coat is outside with his hand over his head to block out the sun.	a woman wearing a red coat is outside with his hand over his head to block out the sun.	a	b	c	d	e	contradiction
267	a	b	c	d	e	f	g	h	In an Asian country a soon to start mandatory town meeting is being hosted inside a giant red building .	In an Asian country a soon to start mandatory town meeting is being hosted inside a tiny red building .	a	b	c	d	e	contradiction
268	a	b	c	d	e	f	g	h	In an Asian country a soon to start mandatory town meeting is being hosted inside a giant red building .	In an Asian country a soon to start mandatory town meeting is being hosted inside a giant yellow building .	a	b	c	d	e	contradiction
